id_word,sentence,"crop","word","tag","code","pos"
13041,3070,"Vid","10","I-phe",NULL,"z0"
13042,3070,"Vid","cm","I-phe",NULL,"np00000"
13043,3070,"Vid","de","I-phe",NULL,"sp000"
13044,3070,"Vid","longitud","I-phe",NULL,"nc0s000"
13045,3070,"Vid",",","B-rep",NULL,"fc"
13046,3070,"Vid","dando","O",NULL,"vmg0000"
13047,3070,"Vid","la","O",NULL,"da0000"
13048,3070,"Vid","2ª","O",NULL,"z0"
13049,3070,"Vid","aplicación","O",NULL,"nc0s000"
13050,3070,"Vid","al","B-dur",NULL,"sp000"
13051,3070,"Vid","final","B-phe","69","nc0s000"
13052,3070,"Vid","de","I-phe","69","sp000"
13053,3070,"Vid","la","I-phe","69","da0000"
13054,3070,"Vid","floración","I-phe","69","nc0s000"
13055,3070,"Vid","y","B-rep","69","cc"
13056,3070,"Vid","la","O",NULL,"da0000"
13057,3070,"Vid","última","O",NULL,"ao0000"
13058,3070,"Vid","al","B-dur",NULL,"sp000"
13059,3070,"Vid","inicio","B-phe","80","nc0s000"
13060,3070,"Vid","del","I-phe","80","sp000"
13061,3070,"Vid","envero","I-phe","80","aq0000"
13116,3073,"Ciruelo","Realizar","O",NULL,"vmn0000"
13117,3073,"Ciruelo","la","O",NULL,"da0000"
13118,3073,"Ciruelo","primera","O",NULL,"ao0000"
13119,3073,"Ciruelo","aplicación","O",NULL,"nc0s000"
13120,3073,"Ciruelo","contra","O",NULL,"sp000"
13121,3073,"Ciruelo","pulgones","O",NULL,"nc0p000"
13122,3073,"Ciruelo","cuando","O",NULL,"pr000000"
13123,3073,"Ciruelo","se","O",NULL,"p0000000"
13124,3073,"Ciruelo","prevea","O",NULL,"vmip000"
13125,3073,"Ciruelo","un","O",NULL,"di0000"
13126,3073,"Ciruelo","riesgo","O",NULL,"nc0s000"
13127,3073,"Ciruelo","elevado","O",NULL,"aq0000"
13128,3073,"Ciruelo","de","O",NULL,"sp000"
13129,3073,"Ciruelo","infestación","O",NULL,"nc0s000"
13130,3073,"Ciruelo","(","O",NULL,"nc0s000"
13131,3073,"Ciruelo","generalmente","O",NULL,"rg"
13132,3073,"Ciruelo","a","O",NULL,"sp000"
13133,3073,"Ciruelo","principios","O",NULL,"nc0p000"
13134,3073,"Ciruelo","de","O",NULL,"sp000"
13135,3073,"Ciruelo","primavera","O",NULL,"nc0s000"
13136,3073,"Ciruelo",",","O",NULL,"fc"
13137,3073,"Ciruelo","cuando","B-dur",NULL,"cs"
13138,3073,"Ciruelo","se","O",NULL,"p0000000"
13139,3073,"Ciruelo","desarrollan","B-phe",NULL,"vmip000"
13140,3073,"Ciruelo","las","I-phe",NULL,"da0000"
13141,3073,"Ciruelo","primeras","I-phe",NULL,"ao0000"
13142,3073,"Ciruelo","hojas","I-phe",NULL,"nc0p000"
13143,3073,"Ciruelo","y","O",NULL,"cc"
13144,3073,"Ciruelo","cuando","O",NULL,"cs"
13145,3073,"Ciruelo","se","O",NULL,"p0000000"
13146,3073,"Ciruelo","detecten","O",NULL,"vmsp000"
13147,3073,"Ciruelo","los","O",NULL,"da0000"
13148,3073,"Ciruelo","primeros","O",NULL,"ao0000"
13149,3073,"Ciruelo","adultos","O",NULL,"nc0p000"
13150,3073,"Ciruelo",")","O",NULL,"nc0s000"
13187,3076,"Manzano","Realizar","O",NULL,"vmn0000"
13188,3076,"Manzano","la","O",NULL,"da0000"
13189,3076,"Manzano","primera","O",NULL,"ao0000"
13190,3076,"Manzano","aplicación","O",NULL,"nc0s000"
13191,3076,"Manzano","contra","O",NULL,"sp000"
13192,3076,"Manzano","pulgones","O",NULL,"nc0p000"
13193,3076,"Manzano","cuando","O",NULL,"pr000000"
13194,3076,"Manzano","se","O",NULL,"p0000000"
13195,3076,"Manzano","prevea","O",NULL,"vmip000"
13196,3076,"Manzano","un","O",NULL,"di0000"
13197,3076,"Manzano","riesgo","O",NULL,"nc0s000"
13198,3076,"Manzano","elevado","O",NULL,"aq0000"
13199,3076,"Manzano","de","O",NULL,"sp000"
13200,3076,"Manzano","infestación","O",NULL,"nc0s000"
13201,3076,"Manzano","(","O",NULL,"nc0s000"
13202,3076,"Manzano","generalmente","O",NULL,"rg"
13203,3076,"Manzano","a","B-dur",NULL,"sp000"
13204,3076,"Manzano","principios","B-sea",NULL,"nc0p000"
13205,3076,"Manzano","de","I-sea",NULL,"sp000"
13206,3076,"Manzano","primavera","I-sea",NULL,"nc0s000"
13207,3076,"Manzano",",","B-and",NULL,"fc"
13208,3076,"Manzano","cuando","B-dur",NULL,"cs"
13209,3076,"Manzano","se","B-phe","10","p0000000"
13210,3076,"Manzano","desarrollan","I-phe","10","vmip000"
13211,3076,"Manzano","las","I-phe","10","da0000"
13212,3076,"Manzano","primeras","I-phe","10","ao0000"
13213,3076,"Manzano","hojas","I-phe","10","nc0p000"
13214,3076,"Manzano","y","B-and","10","cc"
13215,3076,"Manzano","cuando","B-dur",NULL,"cs"
13216,3076,"Manzano","se","O",NULL,"p0000000"
13217,3076,"Manzano","detecten","O",NULL,"vmsp000"
13218,3076,"Manzano","los","O",NULL,"da0000"
13219,3076,"Manzano","primeros","B-phe",NULL,"ao0000"
13220,3076,"Manzano","adultos","I-phe",NULL,"nc0p000"
13221,3076,"Manzano",")","O",NULL,"nc0s000"
13411,3084,"Peral","Puede","O",NULL,"vmip000"
13412,3084,"Peral","ser","O",NULL,"vsn0000"
13413,3084,"Peral","también","O",NULL,"rg"
13414,3084,"Peral","empleado","O",NULL,"aq0000"
13415,3084,"Peral","en","O",NULL,"sp000"
13416,3084,"Peral","aplicaciones","O",NULL,"nc0p000"
13417,3084,"Peral","preventivas","O",NULL,"aq0000"
13418,3084,"Peral","al","B-dur",NULL,"sp000"
13419,3084,"Peral","inicio","B-phe","60","nc0s000"
13420,3084,"Peral","de","I-phe","60","sp000"
13421,3084,"Peral","la","I-phe","60","da0000"
13422,3084,"Peral","floración","I-phe","60","nc0s000"
13446,3086,"Tomate","En","O",NULL,"sp000"
13447,3086,"Tomate","cultivos","O",NULL,"nc0p000"
13448,3086,"Tomate","en","O",NULL,"sp000"
13449,3086,"Tomate","invernadero","B-pla",NULL,"nc0s000"
13450,3086,"Tomate","realizar","O",NULL,"vmn0000"
13451,3086,"Tomate","la","O",NULL,"da0000"
13452,3086,"Tomate","aplicación","O",NULL,"nc0s000"
13453,3086,"Tomate","cuando","O",NULL,"cs"
13454,3086,"Tomate","el","O",NULL,"da0000"
13455,3086,"Tomate","número","O",NULL,"nc0s000"
13456,3086,"Tomate","de","O",NULL,"sp000"
13457,3086,"Tomate","hojas","O",NULL,"nc0p000"
13458,3086,"Tomate","que","O",NULL,"pr000000"
13459,3086,"Tomate","tengan","O",NULL,"vmsp000"
13460,3086,"Tomate","uno","O",NULL,"pi000000"
13461,3086,"Tomate","o","O",NULL,"cc"
13462,3086,"Tomate","más","O",NULL,"rg"
13463,3086,"Tomate","pulgones","O",NULL,"nc0p000"
13464,3086,"Tomate","sea","O",NULL,"vssp000"
13465,3086,"Tomate","superior","O",NULL,"aq0000"
13466,3086,"Tomate","al","O",NULL,"sp000"
13467,3086,"Tomate","5","O",NULL,"z0"
13468,3086,"Tomate","%","O",NULL,"nc0s000"
13469,3088,"Manzano","Efectuar","O",NULL,"vmn0000"
13470,3088,"Manzano","1","O",NULL,"z0"
13471,3088,"Manzano","aplicación","B-mac",NULL,"nc0s000"
13472,3088,"Manzano","en","B-dur",NULL,"sp000"
13473,3088,"Manzano","prefloración","B-phe","91-53","nc0s000"
13474,3088,"Manzano",",","O",NULL,"fc"
13475,3088,"Manzano","en","O",NULL,"sp000"
13476,3088,"Manzano","un","O",NULL,"di0000"
13477,3088,"Manzano","volumen","O",NULL,"nc0s000"
13478,3088,"Manzano","de","O",NULL,"sp000"
13479,3088,"Manzano","caldo","O",NULL,"nc0s000"
13480,3088,"Manzano","de","O",NULL,"sp000"
13481,3088,"Manzano","800-1000","O",NULL,"dn0000"
13482,3088,"Manzano","l/ha","O",NULL,"nc0s000"
13483,3090,"Vid","Efectuar","O",NULL,"vmn0000"
13484,3090,"Vid","1","B-mac",NULL,"z0"
13485,3090,"Vid","aplicación","O",NULL,"nc0s000"
13486,3090,"Vid","en","B-dur",NULL,"sp000"
13487,3090,"Vid","prefloración","B-phe",NULL,"nc0s000"
13488,3090,"Vid",",","O",NULL,"fc"
13489,3090,"Vid","en","O",NULL,"sp000"
13490,3090,"Vid","un","O",NULL,"di0000"
13491,3090,"Vid","volumen","O",NULL,"nc0s000"
13492,3090,"Vid","de","O",NULL,"sp000"
13493,3090,"Vid","caldo","O",NULL,"nc0s000"
13494,3090,"Vid","de","O",NULL,"sp000"
13495,3090,"Vid","500-1000","O",NULL,"z0"
13496,3090,"Vid","l/ha","O",NULL,"np00000"
13515,3108,"Maíz","Aplicar","O",NULL,"vmn0000"
13516,3108,"Maíz","a","B-aft",NULL,"sp000"
13517,3108,"Maíz","partir","I-aft",NULL,"vmn0000"
13518,3108,"Maíz","de","O",NULL,"sp000"
13519,3108,"Maíz","dos","B-phe",NULL,"dn0000"
13520,3108,"Maíz","hojas","I-phe",NULL,"nc0p000"
13540,3112,"Trigo","Aplicar","O",NULL,"vmn0000"
13541,3112,"Trigo","a","B-aft",NULL,"sp000"
13542,3112,"Trigo","partir","I-aft",NULL,"vmn0000"
13543,3112,"Trigo","de","I-aft",NULL,"sp000"
13544,3112,"Trigo","tres","B-phe","13","dn0000"
13545,3112,"Trigo","hojas","I-phe","13","nc0p000"
13571,3169,"Trigo","Realizar","O",NULL,"vmn0000"
13572,3169,"Trigo","una","B-mac",NULL,"di0000"
13573,3169,"Trigo","única","O",NULL,"aq0000"
13574,3169,"Trigo","aplicación","O",NULL,"nc0s000"
13575,3169,"Trigo","en","B-dur",NULL,"sp000"
13576,3169,"Trigo","post-emergencia","B-phe","-1","nc00000"
13577,3169,"Trigo","cuando","B-dur",NULL,"pr000000"
13578,3169,"Trigo","el","O",NULL,"da0000"
13579,3169,"Trigo","cultivo","O",NULL,"nc0s000"
13580,3169,"Trigo","tenga","O",NULL,"vmsp000"
13581,3169,"Trigo","de","O",NULL,"sp000"
13582,3169,"Trigo","2","B-phe","12-18","z0"
13583,3169,"Trigo","a","I-phe","12-18","sp000"
13584,3169,"Trigo","8","I-phe","12-18","z0"
13585,3169,"Trigo","hojas","I-phe","12-18","nc0p000"
13624,3201,"Albaricoquero","Efectuar","O",NULL,"vmn0000"
13625,3201,"Albaricoquero","un","O",NULL,"di0000"
13626,3201,"Albaricoquero","máximo","O",NULL,"aq0000"
13627,3201,"Albaricoquero","de","O",NULL,"sp000"
13628,3201,"Albaricoquero","2","B-mac",NULL,"z0"
13629,3201,"Albaricoquero","aplicaciones","O",NULL,"nc0p000"
13630,3201,"Albaricoquero","desde","B-aft",NULL,"sp000"
13631,3201,"Albaricoquero","la","O",NULL,"da0000"
13632,3201,"Albaricoquero","apertura","B-phe",NULL,"nc0s000"
13633,3201,"Albaricoquero","de","I-phe",NULL,"sp000"
13634,3201,"Albaricoquero","las","I-phe",NULL,"da0000"
13635,3201,"Albaricoquero","yemas","I-phe",NULL,"nc0p000"
13636,3201,"Albaricoquero","hasta","B-bef",NULL,"sp000"
13637,3201,"Albaricoquero","la","O",NULL,"da0000"
13638,3201,"Albaricoquero","madurez","B-phe",NULL,"nc0s000"
13639,3201,"Albaricoquero","del","I-phe",NULL,"sp000"
13640,3201,"Albaricoquero","fruto","I-phe",NULL,"nc0s000"
13641,3201,"Albaricoquero",",","O",NULL,"fc"
13642,3201,"Albaricoquero","en","O",NULL,"sp000"
13643,3201,"Albaricoquero","un","O",NULL,"di0000"
13644,3201,"Albaricoquero","volumen","O",NULL,"nc0s000"
13645,3201,"Albaricoquero","de","O",NULL,"sp000"
13646,3201,"Albaricoquero","caldo","O",NULL,"nc0s000"
13647,3201,"Albaricoquero","entre","O",NULL,"sp000"
13648,3201,"Albaricoquero","1000-1500","O",NULL,"pn000000"
13649,3201,"Albaricoquero","l/ha","O",NULL,"i"
13702,3204,"Manzano","Efectuar","O",NULL,"vmn0000"
13703,3204,"Manzano","un","O",NULL,"di0000"
13704,3204,"Manzano","máximo","O",NULL,"aq0000"
13705,3204,"Manzano","de","O",NULL,"sp000"
13706,3204,"Manzano","2","B-mac",NULL,"z0"
13707,3204,"Manzano","aplicaciones","O",NULL,"nc0p000"
13708,3204,"Manzano","desde","B-aft",NULL,"sp000"
13709,3204,"Manzano","el","O",NULL,"da0000"
13710,3204,"Manzano","estadio","O",NULL,"nc0s000"
13711,3204,"Manzano","oreja","B-phe","10","nc0s000"
13712,3204,"Manzano","de","I-phe","10","sp000"
13713,3204,"Manzano","ratón","I-phe","10","nc0s000"
13714,3204,"Manzano","hasta","B-bef",NULL,"sp000"
13715,3204,"Manzano","el","O",NULL,"da0000"
13716,3204,"Manzano","cuajado","B-phe","71","nc0s000"
13717,3204,"Manzano",",","O",NULL,"fc"
13718,3204,"Manzano","en","O",NULL,"sp000"
13719,3204,"Manzano","un","O",NULL,"di0000"
13720,3204,"Manzano","volumen","O",NULL,"nc0s000"
13721,3204,"Manzano","de","O",NULL,"sp000"
13722,3204,"Manzano","caldo","O",NULL,"nc0s000"
13723,3204,"Manzano","entre","O",NULL,"sp000"
13724,3204,"Manzano","1000-1500","O",NULL,"pn000000"
13725,3204,"Manzano","l/ha","O",NULL,"i"
13862,3231,"Vid","Efectuar","O",NULL,"vmn0000"
13863,3231,"Vid","una","O",NULL,"di0000"
13864,3231,"Vid","única","O",NULL,"aq0000"
13865,3231,"Vid","aplicación","O",NULL,"nc0s000"
13866,3231,"Vid","con","O",NULL,"sp000"
13867,3231,"Vid","un","O",NULL,"di0000"
13868,3231,"Vid","máximo","O",NULL,"aq0000"
13869,3231,"Vid","de","O",NULL,"sp000"
13870,3231,"Vid","0,5","O",NULL,"z0"
13871,3231,"Vid","l/Ha","O",NULL,"np00000"
13872,3231,"Vid","Para","O",NULL,"sp000"
13873,3231,"Vid","volúmenes","O",NULL,"nc0p000"
13874,3231,"Vid","bajos","O",NULL,"aq0000"
13875,3231,"Vid","de","O",NULL,"sp000"
13876,3231,"Vid","caldo","O",NULL,"nc0s000"
13877,3231,"Vid","deberá","O",NULL,"vmif000"
13878,3231,"Vid","asegurarse","O",NULL,"nc0s000"
13879,3231,"Vid","una","O",NULL,"di0000"
13880,3231,"Vid","dosis","O",NULL,"nc0n000"
13881,3231,"Vid","de","O",NULL,"sp000"
13882,3231,"Vid","0,35","O",NULL,"z0"
13883,3231,"Vid","l/Ha","O",NULL,"np00000"
13884,3231,"Vid","Tratar","O",NULL,"vmn0000"
13885,3231,"Vid","únicamente","O",NULL,"rg"
13886,3231,"Vid","después","B-aft",NULL,"rg"
13887,3231,"Vid","de","O",NULL,"sp000"
13888,3231,"Vid","la","O",NULL,"da0000"
13889,3231,"Vid","floración","B-phe",NULL,"nc0s000"
13890,3234,"Manzano","Aplicar","O",NULL,"vmn0000"
13891,3234,"Manzano","cuando","B-dur",NULL,"cs"
13892,3234,"Manzano","los","O",NULL,"da0000"
13893,3234,"Manzano","frutos","B-phe","-2","nc0p000"
13894,3234,"Manzano","centrales","I-phe","-2","aq0000"
13895,3234,"Manzano","de","I-phe","-2","sp000"
13896,3234,"Manzano","madera","I-phe","-2","nc0s000"
13897,3234,"Manzano","vieja","I-phe","-2","aq0000"
13898,3234,"Manzano","tienen","I-phe","-2","vmip000"
13899,3234,"Manzano","un","I-phe","-2","di0000"
13900,3234,"Manzano","tamaño","I-phe","-2","nc0s000"
13901,3234,"Manzano","de","I-phe","-2","sp000"
13902,3234,"Manzano","10-15","I-phe","-2","z0"
13903,3234,"Manzano","mm","I-phe","-2","nc0n000"
13996,3250,"Trigo","Aplicar","O",NULL,"vmn0000"
13997,3250,"Trigo","en","B-dur",NULL,"sp000"
13998,3250,"Trigo","fin","B-phe","69","nc0s000"
13999,3250,"Trigo","de","I-phe","69","sp000"
14000,3250,"Trigo","la","I-phe","69","da0000"
14001,3250,"Trigo","floración","I-phe","69","nc0s000"
14002,3250,"Trigo",":","I-phe","69","fd"
14003,3250,"Trigo","todas","I-phe","69","di0000"
14004,3250,"Trigo","las","I-phe","69","da0000"
14005,3250,"Trigo","espiguillas","I-phe","69","nc0p000"
14006,3250,"Trigo","han","I-phe","69","vaip000"
14007,3250,"Trigo","terminado","I-phe","69","vmp0000"
14008,3250,"Trigo","la","I-phe","69","da0000"
14009,3250,"Trigo","floración","I-phe","69","nc0s000"
14010,3250,"Trigo",",","I-phe","69","fc"
14011,3250,"Trigo","pero","I-phe","69","cc"
14012,3250,"Trigo","todavía","I-phe","69","rg"
14013,3250,"Trigo","pueden","I-phe","69","vmip000"
14014,3250,"Trigo","permanecer","I-phe","69","vmn0000"
14015,3250,"Trigo","algunas","I-phe","69","pi000000"
14016,3250,"Trigo","anteras","I-phe","69","nc0p000"
14017,3250,"Trigo","deshidratadas","I-phe","69","aq0000"
14018,3254,"Ajos","Máximo","O",NULL,"np00000"
14019,3254,"Ajos","de","O",NULL,"sp000"
14020,3254,"Ajos","2","B-mac",NULL,"z0"
14021,3254,"Ajos","aplicaciones","O",NULL,"nc0p000"
14022,3254,"Ajos","en","O",NULL,"sp000"
14023,3254,"Ajos","pulverización","O",NULL,"nc0s000"
14024,3254,"Ajos","por","O",NULL,"sp000"
14025,3254,"Ajos","campaña","O",NULL,"nc0s000"
14026,3254,"Ajos","(","O",NULL,"nc0s000"
14027,3254,"Ajos","sólo","O",NULL,"rg"
14028,3254,"Ajos","una","B-mai",NULL,"di0000"
14029,3254,"Ajos","aplicación","O",NULL,"nc0s000"
14030,3254,"Ajos","durante","B-dur",NULL,"sp000"
14031,3254,"Ajos","el","O",NULL,"da0000"
14032,3254,"Ajos","desarrollo","B-phe",NULL,"nc0s000"
14033,3254,"Ajos","de","I-phe",NULL,"sp000"
14034,3254,"Ajos","las","I-phe",NULL,"da0000"
14035,3254,"Ajos","hojas","I-phe",NULL,"nc0p000"
14036,3254,"Ajos","y","B-rep",NULL,"cc"
14037,3254,"Ajos","sólo","O",NULL,"rg"
14038,3254,"Ajos","una","B-mai",NULL,"pn000000"
14039,3254,"Ajos","aplicación","O",NULL,"nc0s000"
14040,3254,"Ajos","a","B-aft",NULL,"sp000"
14041,3254,"Ajos","partir","I-aft",NULL,"vmn0000"
14042,3254,"Ajos","del","O",NULL,"sp000"
14043,3254,"Ajos","desarrollo","B-phe",NULL,"nc0s000"
14044,3254,"Ajos","vegetativo","I-phe",NULL,"aq0000"
14045,3254,"Ajos","de","I-phe",NULL,"sp000"
14046,3254,"Ajos","la","I-phe",NULL,"da0000"
14047,3254,"Ajos","parte","I-phe",NULL,"nc0s000"
14048,3254,"Ajos","cosechable","I-phe",NULL,"aq0000"
14049,3254,"Ajos",")","O",NULL,"nc0s000"
14050,3254,"Ajos",",","O",NULL,"fc"
14051,3254,"Ajos","separadas","O",NULL,"aq0000"
14052,3254,"Ajos","un","O",NULL,"di0000"
14053,3254,"Ajos","mínimo","O",NULL,"nc0s000"
14054,3254,"Ajos","de","O",NULL,"sp000"
14055,3254,"Ajos","21","O",NULL,"z0"
14056,3254,"Ajos","días","O",NULL,"nc0p000"
14171,3275,"Pepino","Se","O",NULL,"p0000000"
14172,3275,"Pepino","aplicará","O",NULL,"vmif000"
14173,3275,"Pepino","una","B-mac",NULL,"di0000"
14174,3275,"Pepino","sola","O",NULL,"aq0000"
14175,3275,"Pepino","vez","O",NULL,"nc0s000"
14176,3275,"Pepino","desde","B-aft",NULL,"sp000"
14177,3275,"Pepino","el","O",NULL,"da0000"
14178,3275,"Pepino","desarrollo","B-phe",NULL,"nc0s000"
14179,3275,"Pepino","de","I-phe",NULL,"sp000"
14180,3275,"Pepino","las","I-phe",NULL,"da0000"
14181,3275,"Pepino","hojas","I-phe",NULL,"nc0p000"
14182,3275,"Pepino","hasta","B-bef",NULL,"sp000"
14183,3275,"Pepino","la","O",NULL,"da0000"
14184,3275,"Pepino","aparición","B-phe",NULL,"nc0s000"
14185,3275,"Pepino","del","I-phe",NULL,"sp000"
14186,3275,"Pepino","órgano","I-phe",NULL,"nc0s000"
14187,3275,"Pepino","floral","I-phe",NULL,"aq0000"
14188,3275,"Pepino",",","O",NULL,"fc"
14189,3275,"Pepino","y","B-rep",NULL,"cc"
14190,3275,"Pepino","el","O",NULL,"da0000"
14191,3275,"Pepino","resto","O",NULL,"nc0s000"
14192,3275,"Pepino","a","B-aft",NULL,"sp000"
14193,3275,"Pepino","partir","I-aft",NULL,"vmn0000"
14194,3275,"Pepino","de","O",NULL,"sp000"
14195,3275,"Pepino","entonces","O",NULL,"rg"
14246,3290,"Tomate","Se","O",NULL,"p0000000"
14247,3290,"Tomate","aplicará","O",NULL,"vmif000"
14248,3290,"Tomate","una","B-mai",NULL,"di0000"
14249,3290,"Tomate","sola","O",NULL,"aq0000"
14250,3290,"Tomate","vez","O",NULL,"nc0s000"
14251,3290,"Tomate","desde","B-aft",NULL,"sp000"
14252,3290,"Tomate","el","O",NULL,"da0000"
14253,3290,"Tomate","desarrollo","B-phe","11-19","nc0s000"
14254,3290,"Tomate","de","I-phe","11-19","sp000"
14255,3290,"Tomate","las","I-phe","11-19","da0000"
14256,3290,"Tomate","hojas","I-phe","11-19","nc0p000"
14257,3290,"Tomate","hasta","B-bef",NULL,"sp000"
14258,3290,"Tomate","la","O",NULL,"da0000"
14259,3290,"Tomate","aparición","B-phe","51-59","nc0s000"
14260,3290,"Tomate","del","I-phe","51-59","sp000"
14261,3290,"Tomate","órgano","I-phe","51-59","nc0s000"
14262,3290,"Tomate","floral","I-phe","51-59","aq0000"
14263,3290,"Tomate",",","O",NULL,"fc"
14264,3290,"Tomate","y","B-rep","51-59","cc"
14265,3290,"Tomate","el","O",NULL,"da0000"
14266,3290,"Tomate","resto","B-mai",NULL,"nc0s000"
14267,3290,"Tomate","a","B-aft",NULL,"sp000"
14268,3290,"Tomate","partir","I-aft",NULL,"vmn0000"
14269,3290,"Tomate","de","I-aft",NULL,"sp000"
14270,3290,"Tomate","entonces","B-ana","-1","rg"
14271,3375,"Frutales de hueso","Efectuar","O",NULL,"vmn0000"
14272,3375,"Frutales de hueso","un","B-mac",NULL,"di0000"
14273,3375,"Frutales de hueso","solo","O",NULL,"aq0000"
14274,3375,"Frutales de hueso","tratamiento","O",NULL,"nc0s000"
14275,3375,"Frutales de hueso","en","B-dur",NULL,"sp000"
14276,3375,"Frutales de hueso","prefloración","B-phe","-2","nc0s000"
14277,3375,"Frutales de hueso",",","O",NULL,"fc"
14278,3375,"Frutales de hueso","con","O",NULL,"sp000"
14279,3375,"Frutales de hueso","un","O",NULL,"di0000"
14280,3375,"Frutales de hueso","volumen","O",NULL,"nc0s000"
14281,3375,"Frutales de hueso","de","O",NULL,"sp000"
14282,3375,"Frutales de hueso","caldo","O",NULL,"nc0s000"
14283,3375,"Frutales de hueso","de","O",NULL,"sp000"
14284,3375,"Frutales de hueso","700-1000","O",NULL,"dn0000"
14285,3375,"Frutales de hueso","l/ha","O",NULL,"i"
14286,3375,"Frutales de hueso",",","O",NULL,"fc"
14287,3375,"Frutales de hueso","sin","O",NULL,"sp000"
14288,3375,"Frutales de hueso","sobrepasar","O",NULL,"vmn0000"
14289,3375,"Frutales de hueso","los","O",NULL,"da0000"
14290,3375,"Frutales de hueso","0,5","O",NULL,"z0"
14291,3375,"Frutales de hueso","l","O",NULL,"nc0s000"
14292,3375,"Frutales de hueso","de","O",NULL,"sp000"
14293,3375,"Frutales de hueso","producto/ha","O",NULL,"aq0000"
14531,3470,"Vid","Efectuar","O",NULL,"vmn0000"
14532,3470,"Vid","un","O",NULL,"di0000"
14533,3470,"Vid","máximo","O",NULL,"aq0000"
14534,3470,"Vid","de","O",NULL,"sp000"
14535,3470,"Vid","3","B-mac",NULL,"z0"
14536,3470,"Vid","tratamientos","O",NULL,"nc0p000"
14537,3470,"Vid","por","O",NULL,"sp000"
14538,3470,"Vid","campaña","O",NULL,"nc0s000"
14539,3470,"Vid",",","O",NULL,"fc"
14540,3470,"Vid","la","O",NULL,"da0000"
14541,3470,"Vid","primera","O",NULL,"ao0000"
14542,3470,"Vid","antes","B-bef",NULL,"nc0s000"
14543,3470,"Vid","de","O",NULL,"sp000"
14544,3470,"Vid","la","O",NULL,"da0000"
14545,3470,"Vid","floración","B-phe","60-69","nc0s000"
14546,3470,"Vid","y","B-rep","60-69","cc"
14547,3470,"Vid","posteriormente","B-aft",NULL,"rg"
14548,3470,"Vid","otras","O",NULL,"di0000"
14549,3470,"Vid","2","B-mai",NULL,"rg"
14550,3470,"Vid",",","O",NULL,"fc"
14551,3470,"Vid","espaciadas","O",NULL,"vmp0000"
14552,3470,"Vid","10-14","O",NULL,"z0"
14553,3470,"Vid","días","O",NULL,"nc0p000"
14685,3528,"Trigo","En","O",NULL,"sp000"
14686,3528,"Trigo","trigo","O",NULL,"nc0s000"
14687,3528,"Trigo","tratar","O",NULL,"vmn0000"
14688,3528,"Trigo","en","B-dur",NULL,"sp000"
14689,3528,"Trigo","preemergencia","B-phe","00-08","nc0s000"
14690,3528,"Trigo","del","O",NULL,"sp000"
14691,3528,"Trigo","cultivo","O",NULL,"nc0s000"
14705,3531,"Manzano","Aplicar","O",NULL,"vmn0000"
14706,3531,"Manzano","desde","B-aft",NULL,"sp000"
14707,3531,"Manzano","el","O",NULL,"da0000"
14708,3531,"Manzano","final","B-phe","69","nc0s000"
14709,3531,"Manzano","de","I-phe","69","sp000"
14710,3531,"Manzano","la","I-phe","69","da0000"
14711,3531,"Manzano","floración","I-phe","69","nc0s000"
14712,3531,"Manzano","hasta","B-bef",NULL,"sp000"
14713,3531,"Manzano","que","O",NULL,"cs"
14714,3531,"Manzano","el","O",NULL,"da0000"
14715,3531,"Manzano","fruto","B-phe","77","nc0s000"
14716,3531,"Manzano","haya","I-phe","77","vasp000"
14717,3531,"Manzano","alcanzado","I-phe","77","vmp0000"
14718,3531,"Manzano","aproximadamente","I-phe","77","rg"
14719,3531,"Manzano","el","I-phe","77","da0000"
14720,3531,"Manzano","70","I-phe","77","z0"
14721,3531,"Manzano","%","I-phe","77","ft"
14722,3531,"Manzano","de","I-phe","77","sp000"
14723,3531,"Manzano","su","I-phe","77","dp0000"
14724,3531,"Manzano","tamaño","I-phe","77","nc0s000"
14725,3531,"Manzano","final","I-phe","77","aq0000"
14726,3531,"Manzano",",","O",NULL,"fc"
14727,3531,"Manzano","efectuando","O",NULL,"vmg0000"
14728,3531,"Manzano","una","B-mac",NULL,"di0000"
14729,3531,"Manzano","única","O",NULL,"aq0000"
14730,3531,"Manzano","aplicación","O",NULL,"nc0s000"
14731,3531,"Manzano","por","O",NULL,"sp000"
14732,3531,"Manzano","campaña","O",NULL,"nc0s000"
14733,3531,"Manzano",",","O",NULL,"fc"
14734,3531,"Manzano","sin","O",NULL,"sp000"
14735,3531,"Manzano","sobrepasar","O",NULL,"vmn0000"
14736,3531,"Manzano","los","O",NULL,"da0000"
14737,3531,"Manzano","225","O",NULL,"z0"
14738,3531,"Manzano","g/Ha","O",NULL,"np00000"
14843,3562,"Trigo","pulverización","O",NULL,"nc0s000"
14844,3562,"Trigo","normal","O",NULL,"aq0000"
14845,3562,"Trigo","con","O",NULL,"sp000"
14846,3562,"Trigo","un","O",NULL,"di0000"
14847,3562,"Trigo","máximo","O",NULL,"aq0000"
14848,3562,"Trigo","de","O",NULL,"sp000"
14849,3562,"Trigo","2","B-mac",NULL,"z0"
14850,3562,"Trigo","aplicaciones","O",NULL,"nc0p000"
14851,3562,"Trigo","separadas","O",NULL,"aq0000"
14852,3562,"Trigo","al","O",NULL,"sp000"
14853,3562,"Trigo","menos","O",NULL,"rg"
